0.000000	2.154933	0.180986	1.722766	0.412967
2.775000E-5	2.139035	0.192666	1.723740	0.412967
5.550000E-5	2.142279	0.199155	1.722442	0.412967
8.325000E-5	2.143577	0.203698	1.722117	0.411344
0.000111	2.148444	0.209862	1.723091	0.411669
0.000139	2.149741	0.215378	1.724388	0.411993
0.000166	2.152986	0.223164	1.724064	0.412967
0.000194	2.155906	0.230302	1.723091	0.411344
0.000222	2.158177	0.240360	1.722766	0.412967
0.000250	2.161097	0.249445	1.722117	0.414589
0.000277	2.166288	0.257556	1.721793	0.413291
0.000305	2.167262	0.267938	1.721468	0.411669
0.000333	2.168235	0.277347	1.720495	0.412318
0.000361	2.170831	0.288703	1.721793	0.413291
0.000388	2.176346	0.301032	1.721468	0.413291
0.000416	2.177320	0.317579	1.721468	0.411669
0.000444	2.179591	0.334126	1.721144	0.414265
0.000472	2.184133	0.351322	1.722117	0.412642
0.000499	2.184457	0.367544	1.719846	0.411020
0.000527	2.186729	0.386686	1.719522	0.411020
0.000555	2.185106	0.405180	1.721793	0.417185
0.000583	2.194515	0.428216	1.721793	0.412318
0.000610	2.196138	0.453198	1.721468	0.412642
0.000638	2.199058	0.484021	1.721144	0.409722
0.000666	2.200031	0.518088	1.720171	0.412967
0.000694	2.207169	0.553128	1.719522	0.414913
0.000721	2.202627	0.587520	1.719846	0.411020
0.000749	2.206520	0.623858	1.720171	0.411344
0.000777	2.211711	0.659872	1.720495	0.411344
0.000805	2.214307	0.697508	1.725037	0.412967
0.000832	2.217876	0.739686	1.721144	0.408749
0.000860	2.220147	0.788678	1.719846	0.411669
0.000888	2.223067	0.842212	1.721144	0.412318
0.000916	2.240587	0.897368	1.717899	0.411020
0.000943	2.225014	0.951227	1.720171	0.412642
0.000971	2.227934	0.997299	1.720171	0.412318
0.000999	2.232152	1.036881	1.717899	0.411993
0.001027	2.232476	1.070299	1.719197	0.408424
0.001054	2.237667	1.102744	1.718873	0.412967
0.001082	2.238965	1.133243	1.718548	0.411020
0.001110	2.232152	1.161145	1.719197	0.413291
0.001138	2.247076	1.182559	1.719522	0.410696
0.001165	2.248374	1.200079	1.719846	0.412318
0.001193	2.251619	1.208839	1.719846	0.413940
0.001221	2.254539	1.211110	1.718548	0.413291
0.001249	2.253241	1.210137	1.717251	0.410047
0.001276	2.259405	1.202999	1.718548	0.411993
0.001304	2.261676	1.194888	1.717899	0.413940
0.001332	2.265894	1.175421	1.717575	0.413616
0.001360	2.271410	1.156927	1.718873	0.412318
0.001387	2.272383	1.135514	1.718548	0.412318
0.001415	2.271734	1.115722	1.718873	0.408424
0.001443	2.273681	1.094309	1.717575	0.411993
0.001471	2.278223	1.073220	1.716277	0.408749
0.001498	2.281468	1.047913	1.717899	0.413291
0.001526	2.284388	1.023254	1.718224	0.411344
0.001554	2.283739	0.996001	1.719197	0.411669
0.001582	2.286984	0.969396	1.717575	0.411344
0.001609	2.294121	0.945062	1.718873	0.413616
0.001637	2.294121	0.925271	1.718224	0.411669
0.001665	2.292824	0.908075	1.718873	0.409398
0.001693	2.295095	0.888284	1.717575	0.411344
0.001720	2.301584	0.867195	1.717575	0.410371
0.001748	2.302557	0.848377	1.716602	0.409722
0.001776	2.304828	0.826639	1.717575	0.409722
0.001804	2.310993	0.803927	1.717251	0.409722
0.001831	2.314886	0.781216	1.716926	0.409722
0.001859	2.313588	0.761424	1.715953	0.409722
0.001887	2.317482	0.744229	1.714979	0.411344
0.001915	2.319428	0.726060	1.716277	0.410371
0.001942	2.321051	0.714055	1.716602	0.412642
0.001970	2.322997	0.694264	1.715304	0.408424
0.001998	2.328513	0.673499	1.715304	0.411669
0.002026	2.331433	0.653059	1.715953	0.407776
0.002053	2.332731	0.637810	1.715953	0.412318
0.002081	2.339869	0.620614	1.714979	0.409722
0.002109	2.353496	0.607960	1.713682	0.411993
0.002137	2.342789	0.595307	1.714979	0.411993
0.002164	2.343113	0.581680	1.714979	0.411669
0.002192	2.346033	0.569351	1.710437	0.410047
0.002220	2.346682	0.550533	1.715628	0.405180
0.002248	2.351225	0.537555	1.714979	0.413616
0.002275	2.353171	0.523279	1.715304	0.410371
0.002303	2.376856	0.512572	1.716277	0.411669
0.002331	2.359336	0.502190	1.715953	0.414265
0.002359	2.359985	0.496350	1.714655	0.410047
0.002386	2.366798	0.480128	1.707841	0.411020
0.002414	2.366474	0.467799	1.714979	0.410696
0.002442	2.369069	0.457741	1.714330	0.408424
0.002470	2.370043	0.446709	1.714655	0.410371
0.002497	2.376856	0.436976	1.715304	0.409073
0.002525	2.391781	0.426918	1.714006	0.408749
0.002553	2.380425	0.412642	1.715953	0.411993
0.002581	2.381723	0.412642	1.714655	0.408424
0.002608	2.383670	0.402909	1.716602	0.409398
0.002636	2.390159	0.396744	1.713682	0.414589
0.002664	2.387238	0.387984	1.712708	0.409073
0.002692	2.389834	0.380846	1.713033	0.410696
0.002719	2.371340	0.374357	1.713033	0.407776
0.002747	2.398919	0.368193	1.713682	0.407127
0.002775	2.399892	0.365597	1.714655	0.409722
0.002803	2.401514	0.357162	1.702975	0.405504
0.002830	2.409301	0.351646	1.712384	0.411020
0.002858	2.408328	0.346455	1.710762	0.417509
0.002886	2.412221	0.342561	1.711410	0.408424
0.002914	2.413194	0.336072	1.712059	0.407127
0.002941	2.430715	0.330881	1.712384	0.408424
0.002969	2.413194	0.327961	1.712059	0.408749
0.002997	2.419683	0.322121	1.713033	0.410371
0.003025	2.425524	0.318877	1.711735	0.408100
0.003052	2.429092	0.314983	1.710113	0.410371
0.003080	2.428444	0.312388	1.712384	0.411020
0.003108	2.431364	0.308494	1.711735	0.413940
0.003136	2.433959	0.304277	1.711410	0.399989
0.003163	2.439475	0.302330	1.711735	0.409398
0.003191	2.440773	0.296814	1.711735	0.411344
0.003219	2.421955	0.295192	1.711086	0.409073
0.003247	2.445639	0.292596	1.710437	0.407451
0.003274	2.446937	0.278321	1.711086	0.410371
0.003302	2.450831	0.285459	1.710437	0.410047
0.003330	2.454400	0.283836	1.712384	0.409073
0.003358	2.455697	0.281565	1.705570	0.405829
0.003385	2.453426	0.279618	1.711086	0.411669
0.003413	2.458942	0.277023	1.711086	0.402584
0.003441	2.466404	0.275076	1.709788	0.409398
0.003469	2.459591	0.271183	1.709464	0.407127
0.003496	2.458617	0.268587	1.708815	0.408749
0.003524	2.466080	0.267938	1.710437	0.408100
0.003552	2.473542	0.269885	1.710437	0.404856
0.003580	2.478409	0.273454	1.709464	0.408100
0.003607	2.480031	0.263720	1.710762	0.407776
0.003635	2.480356	0.260800	1.704921	0.406478
0.003663	2.480356	0.257231	1.709139	0.408749
0.003691	2.484898	0.255285	1.708490	0.407776
0.003718	2.488142	0.253014	1.709788	0.406153
0.003746	2.492036	0.251391	1.709464	0.407127
0.003774	2.497551	0.250743	1.709788	0.406478
0.003802	2.500147	0.247822	1.709139	0.408100
0.003829	2.496578	0.246525	1.708815	0.407776
0.003857	2.504689	0.243605	1.708815	0.405504
0.003885	2.505338	0.241658	1.709139	0.407451
0.003913	2.504040	0.238413	1.709139	0.407451
0.003940	2.510854	0.238089	1.709139	0.407451
0.003968	2.511827	0.236467	1.710113	0.405504
