0.000000	1.462558	0.181635	1.535235	0.415887
2.775000E-5	1.453149	0.182608	1.536532	0.419780
5.550000E-5	1.457367	0.181959	1.538155	0.420105
8.325000E-5	1.462558	0.180337	1.540426	0.420429
0.000111	1.460611	0.179364	1.543021	0.422051
0.000139	1.463531	0.177742	1.545293	0.420429
0.000166	1.468398	0.175470	1.548537	0.422051
0.000194	1.469696	0.176444	1.552106	0.420753
0.000222	1.476185	0.175470	1.552106	0.419456
0.000250	1.475212	0.177417	1.554377	0.420753
0.000277	1.479105	0.176768	1.555675	0.421402
0.000305	1.484296	0.174822	1.558595	0.421078
0.000333	1.485918	0.173848	1.561191	0.421078
0.000361	1.485918	0.172875	1.562488	0.421727
0.000388	1.488190	0.171577	1.564111	0.422376
0.000416	1.490461	0.168982	1.565084	0.421402
0.000444	1.490785	0.172875	1.568328	0.420105
0.000472	1.495003	0.173199	1.568004	0.421078
0.000499	1.498572	0.171902	1.569951	0.419131
0.000527	1.504088	0.170604	1.568328	0.420105
0.000555	1.504412	0.168982	1.575142	0.420753
0.000583	1.513497	0.167684	1.575791	0.421402
0.000610	1.514145	0.166386	1.577737	0.420753
0.000638	1.513821	0.166386	1.577089	0.422051
0.000666	1.511874	0.166386	1.578711	0.420753
0.000694	1.505710	0.167359	1.580009	0.420429
0.000721	1.519337	0.166386	1.580982	0.419780
0.000749	1.524528	0.163141	1.582604	0.420105
0.000777	1.523879	0.165737	1.583902	0.420753
0.000805	1.530043	0.163141	1.585849	0.419131
0.000832	1.539452	0.162168	1.590391	0.419456
0.000860	1.534910	0.161519	1.587146	0.422051
0.000888	1.535235	0.163466	1.589418	0.416536
0.000916	1.538155	0.161195	1.590066	0.423025
0.000943	1.541399	0.161195	1.591040	0.421402
0.000971	1.541724	0.159897	1.590715	0.419131
0.000999	1.552430	0.157950	1.592987	0.421078
0.001027	1.549835	0.158275	1.593311	0.419456
0.001054	1.551457	0.156328	1.593311	0.420429
0.001082	1.556648	0.157626	1.593635	0.420105
0.001110	1.559244	0.157626	1.594933	0.418158
0.001138	1.556973	0.156328	1.597853	0.419780
0.001165	1.561515	0.155679	1.596231	0.419131
0.001193	1.565733	0.155355	1.598178	0.419131
0.001221	1.566706	0.153408	1.597529	0.417509
0.001249	1.573520	0.153084	1.598827	0.420753
0.001276	1.576764	0.152110	1.599476	0.419780
0.001304	1.565408	0.152435	1.600124	0.421078
0.001332	1.605640	0.151461	1.598827	0.419780
0.001360	1.582280	0.153408	1.601747	0.419780
0.001387	1.584875	0.139457	1.602071	0.420753
0.001415	1.585524	0.151137	1.602071	0.418807
0.001443	1.590391	0.148866	1.604018	0.418807
0.001471	1.593635	0.148541	1.594933	0.417833
0.001498	1.596555	0.147892	1.602396	0.418807
0.001526	1.600773	0.147243	1.604342	0.411020
0.001554	1.603369	0.146595	1.604342	0.426594
0.001582	1.603044	0.146270	1.603369	0.420753
0.001609	1.604018	0.145297	1.604018	0.420105
0.001637	1.632894	0.144323	1.604342	0.419456
0.001665	1.589742	0.144648	1.604991	0.422051
0.001693	1.613751	0.144972	1.605964	0.419780
0.001720	1.616022	0.147243	1.604667	0.419131
0.001748	1.620240	0.141728	1.606613	0.417833
0.001776	1.620240	0.142701	1.606289	0.420105
0.001804	1.624783	0.140755	1.613102	0.418158
0.001831	1.628027	0.141079	1.604991	0.421078
0.001859	1.631920	0.140755	1.604667	0.420105
0.001887	1.629649	0.140106	1.605964	0.409073
0.001915	1.636463	0.140106	1.606938	0.420105
0.001942	1.636138	0.139132	1.607911	0.418807
0.001970	1.653659	0.139132	1.605964	0.419456
0.001998	1.636787	0.138159	1.606938	0.418807
0.002026	1.646196	0.136537	1.607262	0.420105
0.002053	1.649116	0.140755	1.607262	0.418482
0.002081	1.650738	0.129399	1.607911	0.417833
0.002109	1.654632	0.137510	1.607911	0.419456
0.002137	1.658201	0.136212	1.609533	0.419456
0.002164	1.658525	0.136212	1.606613	0.418158
0.002192	1.661121	0.133941	1.608236	0.418482
0.002220	1.663392	0.133617	1.607911	0.418158
0.002248	1.668259	0.131346	1.606613	0.420753
0.002275	1.668583	0.131994	1.607911	0.420105
0.002303	1.672477	0.132968	1.607911	0.418158
0.002331	1.674423	0.131994	1.608560	0.420429
0.002359	1.692268	0.130372	1.609209	0.418482
0.002386	1.676370	0.129074	1.609209	0.417509
0.002414	1.682859	0.124532	1.608560	0.418482
0.002442	1.680912	0.130697	1.608236	0.418482
0.002470	1.687077	0.126803	1.606613	0.419456
0.002497	1.689023	0.126479	1.604667	0.418807
0.002525	1.692917	0.127777	1.602720	0.416860
0.002553	1.696810	0.126479	1.608236	0.418807
0.002581	1.699081	0.127452	1.608560	0.419780
0.002608	1.701028	0.125830	1.607911	0.423998
0.002636	1.702650	0.123559	1.607262	0.416860
0.002664	1.707193	0.122585	1.606289	0.418807
0.002692	1.710113	0.122585	1.607911	0.419780
0.002719	1.738989	0.123234	1.606938	0.418482
0.002747	1.719522	0.123234	1.607587	0.417185
0.002775	1.715953	0.120639	1.607587	0.417833
0.002803	1.716926	0.125505	1.606938	0.417509
0.002830	1.726984	0.124532	1.606289	0.415562
0.002858	1.723415	0.119665	1.604342	0.418807
0.002886	1.728282	0.120639	1.609209	0.418482
0.002914	1.727308	0.120314	1.605964	0.416536
0.002941	1.734446	0.120314	1.607587	0.406153
0.002969	1.736069	0.120314	1.607262	0.417185
0.002997	1.735095	0.119665	1.606613	0.416536
