0.028000	3.127958	0.350673	6.009750
0.028200	3.141261	0.350673	5.988335
0.028400	3.154887	0.348077	5.959459
0.028600	3.168514	0.347104	5.933827
0.028800	3.180844	0.345481	5.910466
0.029000	3.190901	0.345157	5.882563
0.029200	3.207448	0.343535	5.864069
0.029400	3.218155	0.342561	5.836166
0.029600	3.229187	0.343535	5.815076
0.029800	3.243787	0.343210	5.795609
0.030000	3.253520	0.341913	5.775817
0.030200	3.270392	0.342561	5.763163
0.030400	3.282072	0.340939	5.744345
0.030600	3.288886	0.339966	5.735909
0.030800	3.307379	0.339966	5.720011
0.031000	3.320033	0.338344	5.711575
0.031200	3.334958	0.338344	5.702490
0.031400	3.348909	0.338992	5.696001
0.031600	3.355722	0.334126	5.692108
0.031800	3.370972	0.338344	5.688538
0.032000	3.383950	0.336721	5.685294
0.032200	3.398226	0.336072	5.685618
0.032400	3.408284	0.334450	5.683347
0.032600	3.424182	0.333477	5.685943
0.032800	3.431320	0.334775	5.686916
0.033000	3.447218	0.333801	5.693405
0.033200	3.457925	0.335424	5.698921
0.033400	3.482258	0.335099	5.705410
0.033600	3.485503	0.338344	5.711250
0.033800	3.495885	0.338019	5.717415
0.034000	3.514379	0.337695	5.723580
0.034200	3.523788	0.340290	5.730393
0.034400	3.541308	0.340939	5.739478
0.034600	3.544228	0.342237	5.745967
0.034800	3.560775	0.344508	5.754403
0.035000	3.576349	0.348726	5.760568
0.035200	3.589652	0.352944	5.767381
0.035400	3.599710	0.355539	5.775817
0.035600	3.614310	0.359757	5.781008
0.035800	3.625341	0.365273	5.788146
0.036000	3.637670	0.371762	5.791715
0.036200	3.650648	0.380197	5.796258
0.036400	3.661680	0.390580	5.796907
0.036600	3.674982	0.405180	5.798853
0.036800	3.687636	0.420429	5.801125
0.037000	3.701912	0.443140	5.800800
0.037200	3.712943	0.480452	5.797231
0.037400	3.724623	0.520684	5.796907
0.037600	3.737277	0.598227	5.793338
0.037800	3.750255	0.691668	5.791391
0.038000	3.762260	0.861679	5.786848
0.038200	3.776536	1.098851	5.781982
0.038400	3.790487	1.306498	5.778088
0.038600	3.799896	1.442442	5.773221
0.038800	3.814821	1.438224	5.766408
0.039000	3.829746	1.358086	5.765110
0.039200	3.838181	1.220844	5.754403
0.039400	3.853106	1.114749	5.750834
0.039600	3.865111	1.010601	5.742723
0.039800	3.878089	0.918458	5.734287
0.040000	3.889769	0.847403	5.730069
0.040200	3.903396	0.765967	5.717739
0.040400	3.916374	0.716002	5.711899
0.040600	3.927406	0.667983	5.706384
0.040800	3.939410	0.631645	5.699570
0.041000	3.953686	0.603742	5.693405
0.041200	3.966015	0.576489	5.685943
0.041400	3.980616	0.557995	5.681400
0.041600	3.990349	0.542422	5.677831
0.041800	4.004950	0.525875	5.667449
0.042000	4.016305	0.516466	5.665502
0.042200	4.026688	0.506083	5.660311
0.042400	4.042910	0.496026	5.650577
0.042600	4.053942	0.489212	5.645710
0.042800	4.071138	0.478181	5.640519
0.043000	4.078276	0.477532	5.631110
0.043200	4.093201	0.471367	5.624945
0.043400	4.100987	0.459363	5.616834
0.043600	4.068867	0.453198	5.614563
0.043800	3.974451	0.464230	5.628514
0.044000	3.869004	0.494403	5.672640
0.044200	3.776211	0.547937	5.712873
0.044400	3.674658	0.699779	5.761541
0.044600	3.576674	1.124807	5.816374
0.044800	3.478040	1.242257	5.854011
0.045000	3.376487	0.420105	5.877372
0.045200	3.280125	0.370788	5.872505
0.045400	3.173057	0.344508	5.845250
0.045600	3.075722	0.336721	5.819943
0.045800	2.979684	0.336072	5.822214
0.046000	2.878456	0.338344	5.866665
0.046200	2.779174	0.343210	5.965948
0.046400	2.680217	0.347753	6.112602
0.046600	2.580935	0.356188	6.276777
0.046800	2.482302	0.369166	6.411427
0.047000	2.385292	0.388309	6.513631
0.047200	2.281792	0.408100	6.585660
0.047400	2.188026	0.427567	6.644063
0.047600	2.091016	0.462607	6.702465
0.047800	1.990112	0.493430	6.751458
0.048000	1.891480	0.560915	6.807265
0.048200	1.794469	0.733197	6.857231
0.048400	1.695512	1.233173	6.908496
0.048600	1.600449	1.035259	6.961058
0.048800	1.501816	0.411993	7.011674
0.049000	1.400264	0.365922	7.060991
0.049200	1.303254	0.344833	7.107389
0.049400	1.206568	0.338668	7.121341
0.049600	1.108909	0.338992	7.075267
0.049800	1.015468	0.343210	6.918554
0.050000	0.911644	0.346455	6.662232
0.050200	0.813012	0.353917	6.402666
0.050400	0.716650	0.364624	6.273532
0.050600	0.618991	0.380846	6.329339
0.050800	0.521981	0.401287	6.584687
0.051000	0.425620	0.424322	6.990259
0.051200	0.324068	0.460012	7.387397
0.051400	0.230302	0.486617	7.676816
0.051600	0.130372	0.554102	7.854296
0.051800	0.033687	0.678041	7.963315
0.052000	-0.064946	1.088469	8.047999
0.052200	-0.158711	1.416811	8.122950
0.052400	-0.259290	0.430487	8.194332
0.052600	-0.355976	0.383766	8.266687
0.052800	-0.454284	0.350024	8.327361
0.053000	-0.547725	0.352295	8.396472
0.053200	-0.647006	0.342561	8.458120
0.053400	-0.737852	0.344833	8.519443
0.053600	-0.843297	0.349050	8.578171
0.053800	-0.939659	0.356837	8.635601
0.054000	-1.039913	0.366246	8.692058
0.054200	-1.140168	0.385064	8.735212
0.054400	-1.229067	0.407127	8.763440
0.054600	-1.326077	0.429514	8.726127
0.054800	-1.426656	0.469096	8.529502
0.055000	-1.521070	0.504137	8.067143
